"REF_DATE","GEO","DGUID","Farm products","UOM","UOM_ID","SCALAR_FACTOR","SCALAR_ID","VECTOR","COORDINATE","VALUE","STATUS","SYMBOL","TERMINATED","DECIMALS"
"2011-11","Saskatchewan","2016A000247","Flaxseed [115122111]","Dollars per metric tonne","117","units","0","v31212213","8.17","553.71","","","","2"
"2011-12","Saskatchewan","2016A000247","Flaxseed [115122111]","Dollars per metric tonne","117","units","0","v31212213","8.17","534.88","","","","2"
"2012-01","Saskatchewan","2016A000247","Flaxseed [115122111]","Dollars per metric tonne","117","units","0","v31212213","8.17","530.98","","","","2"
"2012-02","Saskatchewan","2016A000247","Flaxseed [115122111]","Dollars per metric tonne","117","units","0","v31212213","8.17","524.39","","","","2"
"2012-03","Saskatchewan","2016A000247","Flaxseed [115122111]","Dollars per metric tonne","117","units","0","v31212213","8.17","534.23","","","","2"
"2012-04","Saskatchewan","2016A000247","Flaxseed [115122111]","Dollars per metric tonne","117","units","0","v31212213","8.17","554.23","","","","2"
"2012-05","Saskatchewan","2016A000247","Flaxseed [115122111]","Dollars per metric tonne","117","units","0","v31212213","8.17","563.51","","","","2"
"2012-06","Saskatchewan","2016A000247","Flaxseed [115122111]","Dollars per metric tonne","117","units","0","v31212213","8.17","547.16","","","","2"
"2012-07","Saskatchewan","2016A000247","Flaxseed [115122111]","Dollars per metric tonne","117","units","0","v31212213","8.17","529.84","","","","2"
"2012-08","Saskatchewan","2016A000247","Flaxseed [115122111]","Dollars per metric tonne","117","units","0","v31212213","8.17","503.38","","","","2"
"2012-09","Saskatchewan","2016A000247","Flaxseed [115122111]","Dollars per metric tonne","117","units","0","v31212213","8.17","548.05","","","","2"
"2012-10","Saskatchewan","2016A000247","Flaxseed [115122111]","Dollars per metric tonne","117","units","0","v31212213","8.17","558.51","","","","2"
"2012-11","Saskatchewan","2016A000247","Flaxseed [115122111]","Dollars per metric tonne","117","units","0","v31212213","8.17","558.04","","","","2"
"2012-12","Saskatchewan","2016A000247","Flaxseed [115122111]","Dollars per metric tonne","117","units","0","v31212213","8.17","567.61","","","","2"
"2013-01","Saskatchewan","2016A000247","Flaxseed [115122111]","Dollars per metric tonne","117","units","0","v31212213","8.17","571.00","","","","2"
"2013-02","Saskatchewan","2016A000247","Flaxseed [115122111]","Dollars per metric tonne","117","units","0","v31212213","8.17","579.81","","","","2"
"2013-03","Saskatchewan","2016A000247","Flaxseed [115122111]","Dollars per metric tonne","117","units","0","v31212213","8.17","598.79","","","","2"
"2013-04","Saskatchewan","2016A000247","Flaxseed [115122111]","Dollars per metric tonne","117","units","0","v31212213","8.17","638.13","","","","2"
"2013-05","Saskatchewan","2016A000247","Flaxseed [115122111]","Dollars per metric tonne","117","units","0","v31212213","8.17","640.78","","","","2"
"2013-06","Saskatchewan","2016A000247","Flaxseed [115122111]","Dollars per metric tonne","117","units","0","v31212213","8.17","636.77","","","","2"
"2013-07","Saskatchewan","2016A000247","Flaxseed [115122111]","Dollars per metric tonne","117","units","0","v31212213","8.17","609.56","","","","2"
"2013-08","Saskatchewan","2016A000247","Flaxseed [115122111]","Dollars per metric tonne","117","units","0","v31212213","8.17","562.53","","","","2"
"2013-09","Saskatchewan","2016A000247","Flaxseed [115122111]","Dollars per metric tonne","117","units","0","v31212213","8.17","549.80","","","","2"
"2013-10","Saskatchewan","2016A000247","Flaxseed [115122111]","Dollars per metric tonne","117","units","0","v31212213","8.17","537.05","","","","2"
"2013-11","Saskatchewan","2016A000247","Flaxseed [115122111]","Dollars per metric tonne","117","units","0","v31212213","8.17","535.46","","","","2"
"2013-12","Saskatchewan","2016A000247","Flaxseed [115122111]","Dollars per metric tonne","117","units","0","v31212213","8.17","541.82","","","","2"
"2014-01","Saskatchewan","2016A000247","Flaxseed [115122111]","Dollars per metric tonne","117","units","0","v31212213","8.17","546.32","","","","2"
"2014-02","Saskatchewan","2016A000247","Flaxseed [115122111]","Dollars per metric tonne","117","units","0","v31212213","8.17","539.41","","","","2"
"2014-03","Saskatchewan","2016A000247","Flaxseed [115122111]","Dollars per metric tonne","117","units","0","v31212213","8.17","531.16","","","","2"
"2014-04","Saskatchewan","2016A000247","Flaxseed [115122111]","Dollars per metric tonne","117","units","0","v31212213","8.17","521.36","","","","2"
"2014-05","Saskatchewan","2016A000247","Flaxseed [115122111]","Dollars per metric tonne","117","units","0","v31212213","8.17","544.07","","","","2"
"2014-06","Saskatchewan","2016A000247","Flaxseed [115122111]","Dollars per metric tonne","117","units","0","v31212213","8.17","551.94","","","","2"
"2014-07","Saskatchewan","2016A000247","Flaxseed [115122111]","Dollars per metric tonne","117","units","0","v31212213","8.17","543.14","","","","2"
"2014-08","Saskatchewan","2016A000247","Flaxseed [115122111]","Dollars per metric tonne","117","units","0","v31212213","8.17","530.28","","","","2"
"2014-09","Saskatchewan","2016A000247","Flaxseed [115122111]","Dollars per metric tonne","117","units","0","v31212213","8.17","493.59","","","","2"
"2014-10","Saskatchewan","2016A000247","Flaxseed [115122111]","Dollars per metric tonne","117","units","0","v31212213","8.17","466.92","","","","2"
"2014-11","Saskatchewan","2016A000247","Flaxseed [115122111]","Dollars per metric tonne","117","units","0","v31212213","8.17","470.21","","","","2"
"2014-12","Saskatchewan","2016A000247","Flaxseed [115122111]","Dollars per metric tonne","117","units","0","v31212213","8.17","492.44","","","","2"
"2015-01","Saskatchewan","2016A000247","Flaxseed [115122111]","Dollars per metric tonne","117","units","0","v31212213","8.17","514.25","","","","2"
"2015-02","Saskatchewan","2016A000247","Flaxseed [115122111]","Dollars per metric tonne","117","units","0","v31212213","8.17","542.78","","","","2"
"2015-03","Saskatchewan","2016A000247","Flaxseed [115122111]","Dollars per metric tonne","117","units","0","v31212213","8.17","550.85","","","","2"
"2015-04","Saskatchewan","2016A000247","Flaxseed [115122111]","Dollars per metric tonne","117","units","0","v31212213","8.17","550.51","","","","2"
"2015-05","Saskatchewan","2016A000247","Flaxseed [115122111]","Dollars per metric tonne","117","units","0","v31212213","8.17","545.02","","","","2"
"2015-06","Saskatchewan","2016A000247","Flaxseed [115122111]","Dollars per metric tonne","117","units","0","v31212213","8.17","535.46","","","","2"
"2015-07","Saskatchewan","2016A000247","Flaxseed [115122111]","Dollars per metric tonne","117","units","0","v31212213","8.17","548.27","","","","2"
"2015-08","Saskatchewan","2016A000247","Flaxseed [115122111]","Dollars per metric tonne","117","units","0","v31212213","8.17","542.40","","","","2"
"2015-09","Saskatchewan","2016A000247","Flaxseed [115122111]","Dollars per metric tonne","117","units","0","v31212213","8.17","511.36","","","","2"
"2015-10","Saskatchewan","2016A000247","Flaxseed [115122111]","Dollars per metric tonne","117","units","0","v31212213","8.17","482.69","","","","2"
"2015-11","Saskatchewan","2016A000247","Flaxseed [115122111]","Dollars per metric tonne","117","units","0","v31212213","8.17","465.76","","","","2"
"2015-12","Saskatchewan","2016A000247","Flaxseed [115122111]","Dollars per metric tonne","117","units","0","v31212213","8.17","456.61","","","","2"
"2016-01","Saskatchewan","2016A000247","Flaxseed [115122111]","Dollars per metric tonne","117","units","0","v31212213","8.17","475.69","","","","2"
"2016-02","Saskatchewan","2016A000247","Flaxseed [115122111]","Dollars per metric tonne","117","units","0","v31212213","8.17","469.86","","","","2"
"2016-03","Saskatchewan","2016A000247","Flaxseed [115122111]","Dollars per metric tonne","117","units","0","v31212213","8.17","474.32","","","","2"
"2016-04","Saskatchewan","2016A000247","Flaxseed [115122111]","Dollars per metric tonne","117","units","0","v31212213","8.17","441.82","","","","2"
"2016-05","Saskatchewan","2016A000247","Flaxseed [115122111]","Dollars per metric tonne","117","units","0","v31212213","8.17","445.44","","","","2"
"2016-06","Saskatchewan","2016A000247","Flaxseed [115122111]","Dollars per metric tonne","117","units","0","v31212213","8.17","444.67","","","","2"
"2016-07","Saskatchewan","2016A000247","Flaxseed [115122111]","Dollars per metric tonne","117","units","0","v31212213","8.17","443.97","","","","2"
"2016-08","Saskatchewan","2016A000247","Flaxseed [115122111]","Dollars per metric tonne","117","units","0","v31212213","8.17","436.18","","","","2"
"2016-09","Saskatchewan","2016A000247","Flaxseed [115122111]","Dollars per metric tonne","117","units","0","v31212213","8.17","429.33","","","","2"
"2016-10","Saskatchewan","2016A000247","Flaxseed [115122111]","Dollars per metric tonne","117","units","0","v31212213","8.17","452.32","","","","2"
"2016-11","Saskatchewan","2016A000247","Flaxseed [115122111]","Dollars per metric tonne","117","units","0","v31212213","8.17","456.37","","","","2"
"2016-12","Saskatchewan","2016A000247","Flaxseed [115122111]","Dollars per metric tonne","117","units","0","v31212213","8.17","482.77","","","","2"
"2017-01","Saskatchewan","2016A000247","Flaxseed [115122111]","Dollars per metric tonne","117","units","0","v31212213","8.17","497.85","","","","2"
"2017-02","Saskatchewan","2016A000247","Flaxseed [115122111]","Dollars per metric tonne","117","units","0","v31212213","8.17","489.31","","","","2"
"2017-03","Saskatchewan","2016A000247","Flaxseed [115122111]","Dollars per metric tonne","117","units","0","v31212213","8.17","485.62","","","","2"
"2017-04","Saskatchewan","2016A000247","Flaxseed [115122111]","Dollars per metric tonne","117","units","0","v31212213","8.17","487.79","","","","2"
"2017-05","Saskatchewan","2016A000247","Flaxseed [115122111]","Dollars per metric tonne","117","units","0","v31212213","8.17","481.04","","","","2"
"2017-06","Saskatchewan","2016A000247","Flaxseed [115122111]","Dollars per metric tonne","117","units","0","v31212213","8.17","453.73","","","","2"
"2017-07","Saskatchewan","2016A000247","Flaxseed [115122111]","Dollars per metric tonne","117","units","0","v31212213","8.17","432.91","","","","2"
"2017-08","Saskatchewan","2016A000247","Flaxseed [115122111]","Dollars per metric tonne","117","units","0","v31212213","8.17","430.45","","","","2"
"2017-09","Saskatchewan","2016A000247","Flaxseed [115122111]","Dollars per metric tonne","117","units","0","v31212213","8.17","450.86","","","","2"
"2017-10","Saskatchewan","2016A000247","Flaxseed [115122111]","Dollars per metric tonne","117","units","0","v31212213","8.17","468.90","","","","2"
"2017-11","Saskatchewan","2016A000247","Flaxseed [115122111]","Dollars per metric tonne","117","units","0","v31212213","8.17","474.88","","","","2"
"2017-12","Saskatchewan","2016A000247","Flaxseed [115122111]","Dollars per metric tonne","117","units","0","v31212213","8.17","476.51","","","","2"
"2018-01","Saskatchewan","2016A000247","Flaxseed [115122111]","Dollars per metric tonne","117","units","0","v31212213","8.17","469.80","","","","2"
"2018-02","Saskatchewan","2016A000247","Flaxseed [115122111]","Dollars per metric tonne","117","units","0","v31212213","8.17","472.28","","","","2"
"2018-03","Saskatchewan","2016A000247","Flaxseed [115122111]","Dollars per metric tonne","117","units","0","v31212213","8.17","477.63","","","","2"
"2018-04","Saskatchewan","2016A000247","Flaxseed [115122111]","Dollars per metric tonne","117","units","0","v31212213","8.17","471.45","","","","2"
"2018-05","Saskatchewan","2016A000247","Flaxseed [115122111]","Dollars per metric tonne","117","units","0","v31212213","8.17","477.83","","","","2"
"2018-06","Saskatchewan","2016A000247","Flaxseed [115122111]","Dollars per metric tonne","117","units","0","v31212213","8.17","486.95","","","","2"
"2018-07","Saskatchewan","2016A000247","Flaxseed [115122111]","Dollars per metric tonne","117","units","0","v31212213","8.17","489.74","","","","2"
"2018-08","Saskatchewan","2016A000247","Flaxseed [115122111]","Dollars per metric tonne","117","units","0","v31212213","8.17","487.76","","","","2"
"2018-09","Saskatchewan","2016A000247","Flaxseed [115122111]","Dollars per metric tonne","117","units","0","v31212213","8.17","479.74","","","","2"
"2018-10","Saskatchewan","2016A000247","Flaxseed [115122111]","Dollars per metric tonne","117","units","0","v31212213","8.17","491.68","","","","2"
"2018-11","Saskatchewan","2016A000247","Flaxseed [115122111]","Dollars per metric tonne","117","units","0","v31212213","8.17","486.88","","","","2"
"2018-12","Saskatchewan","2016A000247","Flaxseed [115122111]","Dollars per metric tonne","117","units","0","v31212213","8.17","494.42","","","","2"
"2019-01","Saskatchewan","2016A000247","Flaxseed [115122111]","Dollars per metric tonne","117","units","0","v31212213","8.17","503.67","","","","2"
"2019-02","Saskatchewan","2016A000247","Flaxseed [115122111]","Dollars per metric tonne","117","units","0","v31212213","8.17","506.42","","","","2"
"2019-03","Saskatchewan","2016A000247","Flaxseed [115122111]","Dollars per metric tonne","117","units","0","v31212213","8.17","515.92","","","","2"
"2019-04","Saskatchewan","2016A000247","Flaxseed [115122111]","Dollars per metric tonne","117","units","0","v31212213","8.17","519.04","","","","2"
"2019-05","Saskatchewan","2016A000247","Flaxseed [115122111]","Dollars per metric tonne","117","units","0","v31212213","8.17","527.39","","","","2"
"2019-06","Saskatchewan","2016A000247","Flaxseed [115122111]","Dollars per metric tonne","117","units","0","v31212213","8.17","529.62","","","","2"
"2019-07","Saskatchewan","2016A000247","Flaxseed [115122111]","Dollars per metric tonne","117","units","0","v31212213","8.17","534.47","","","","2"
"2019-08","Saskatchewan","2016A000247","Flaxseed [115122111]","Dollars per metric tonne","117","units","0","v31212213","8.17","529.36","","","","2"
"2019-09","Saskatchewan","2016A000247","Flaxseed [115122111]","Dollars per metric tonne","117","units","0","v31212213","8.17","511.87","","","","2"
"2019-10","Saskatchewan","2016A000247","Flaxseed [115122111]","Dollars per metric tonne","117","units","0","v31212213","8.17","500.84","","","","2"
"2019-11","Saskatchewan","2016A000247","Flaxseed [115122111]","Dollars per metric tonne","117","units","0","v31212213","8.17","498.71","","","","2"
"2019-12","Saskatchewan","2016A000247","Flaxseed [115122111]","Dollars per metric tonne","117","units","0","v31212213","8.17","512.94","","","","2"
"2020-01","Saskatchewan","2016A000247","Flaxseed [115122111]","Dollars per metric tonne","117","units","0","v31212213","8.17","514.22","","","","2"
"2020-02","Saskatchewan","2016A000247","Flaxseed [115122111]","Dollars per metric tonne","117","units","0","v31212213","8.17","531.70","","","","2"
