Long,Lat,Stn_Name,Clim_ID,Prov_or_Ter,Tm,DwTm,D,Tx,DwTx,Tn,DwTn,S,DwS,S%N,P,DwP,P%N,S_G,Pd,BS,DwBS,BS%,HDD,CDD
-100.65,52.033,COWAN,5040FJ3,MB,-10,0,6.5,7.5,0,-32,0,23.6,0,79,23.6,0,77,,10,,,NA,868.7,0
-98.383,51.2,ASHERN NORTHWEST,5040JK0,MB,,,NA,,,,,17,0,NA,17,0,NA,43,5,,,NA,,
-99.983,51.567,FORK RIVER NORTH,5040R73,MB,,,NA,,,,,12.7,0,NA,12.7,0,NA,,7,,,NA,,
-98.55,50.4,LANGRUTH,5041530,MB,-10.8,0,5.4,4.5,0,-27,0,5.4,0,25,5.4,0,25,57,2,,,NA,892.1,0
-97.854,50.717,LUNDAR EAST,5041589,MB,-11.9,0,NA,4,0,-31.5,0,15.5,0,NA,15.5,0,NA,56,6,,,NA,928,0
-98.5,50.167,MACDONALD,5041670,MB,,,NA,,,,,7.4,0,37,7.4,0,36,,2,,,NA,,
-101.1,52.683,MAFEKING,5041685,MB,-9.5,0,7.2,8,0,-26,0,7.8,0,30,7.8,0,30,36,5,,,NA,853.5,0
-99.483,51.317,MAGNET,5041686,MB,-10.4,0,NA,4.5,0,-29.5,0,6.5,0,NA,6.5,0,NA,32,3,,,NA,879.4,0
-99.567,50.15,NEEPAWA MURRAY 6 SOUTHWEST,5042004,MB,-9.7,0,6,2.5,0,-29,0,8,0,34,8,0,34,,3,,,NA,858.5,0
-99.467,50.217,NEEPAWA WATER,5042005,MB,-9.8,0,5.8,3.5,0,-29,0,4.4,0,21,4.4,0,21,,2,,,NA,862.7,0
-99.783,51.067,OCHRE RIVER,5.04E+09,MB,-8.7,0,7.6,6,0,-35,0,9.7,0,38,9.7,0,37,101,4,,,NA,826.3,0
-100.567,51.8,PINE RIVER,5042169,MB,-8.2,0,8,7,0,-25,0,14.6,0,62,14.6,0,62,38,7,,,NA,812.5,0
-99.733,51.433,RORKETON WEST,5042485,MB,-9.6,0,7.7,7,0,-29,0,10,0,39,10,0,39,,5,,,NA,856.5,0
-98.033,50.233,ST AMBROISE,5042546,MB,,,NA,,,,,7.4,0,33,7.4,0,33,50,3,,,NA,,
-98.8,51.45,STEEP ROCK,5042774,MB,-11.1,0,NA,4,0,-26.5,0,10.6,0,NA,10.6,0,NA,55,3,,,NA,902.1,0
-101.217,52.05,SWAN RIVER,5042800,MB,-10.2,0,7,4.5,0,-34.5,0,10.2,0,46,10.2,0,46,48,5,,,NA,874,0
-98.75,50.917,VOGAR,5043020,MB,-11.9,0,4.8,3,0,-28.5,0,22,0,101,22,0,100,48,6,,,NA,925.9,0
-99.53,50.712,MCCREARY,5043158,MB,-7.5,0,7.4,9,0,-27.1,0,,,NA,11.9,0,55,,4,,,NA,789.7,0
-99.933,51.65,WINNIPEGOSIS,5043225,MB,-9.8,0,NA,6,0,-25,0,10.5,0,NA,10.5,0,NA,,5,,,NA,863.1,0
-98.037,50.499,OAKPOINT MARINE,504K0NM,MB,-12.3,0,NA,1.2,0,-26.4,0,,,NA,,,NA,,,,,NA,938.7,0
-101.233,52.115,SWAN RIVER RCS,504K80K,MB,-10.1,0,NA,4.2,0,-26.6,0,,,NA,8,0,NA,,6,,,NA,871.5,0
-101.683,54.683,FLIN FLON,5050919,MB,-13.3,0,NA,2.7,0,-29.5,0,,,NA,,,NA,,,,,NA,971.5,0
-101.883,54.767,FLIN FLON,5050920,MB,-10.8,0,8.1,3,0,-24.5,0,25.5,0,146,25.5,0,146,38,6,,,NA,892.6,0
-101.683,54.683,FLIN FLON A,5050960,MB,-12.6,0,7.2,3,0,-29.5,0,24.6,0,113,16,0,90,41,3,,,NA,948.4,0
-100.935,53.028,HUNTERS POINT MARINE,5051311,MB,-11,0,NA,5.5,0,-27.4,0,,,NA,10.7,0,NA,,3,,,NA,898.9,0
-101.533,53.717,PASQUIA PROJECT,5052060,MB,-11.3,0,NA,4,0,-29.5,0,3,0,NA,3,0,NA,8,1,,,NA,909,0
-101.1,53.967,THE PAS A,5052880,MB,-12.1,0,7,4,0,-29,0,8.6,0,38,7.8,0,46,20,2,85.5,0,87,931.9,0
-101.681,57.886,BROCHET A,5060520,MB,-17.9,0,NA,-2,0,-36,0,61,0,NA,61,0,NA,100,13,,,NA,1113,0
-99.217,55.5,BURNTWOOD RIVER,5060531,MB,-15.5,0,NA,2.3,0,-34.2,0,,,NA,,,NA,,,,,NA,1038.3,0
-94.057,58.737,CHURCHILL A,5060600,MB,-21.2,0,4.8,-4,0,-34.5,0,17.9,0,83,17.9,0,96,34,7,52.6,0,66,1216.3,0
-97.767,54.617,CROSS LAKE A,5060621,MB,-14.7,0,NA,1,0,-28,0,6,0,NA,6,0,NA,,2,,,NA,1013.2,0
-98.033,54.533,CROSS LAKE JENPEG,5060623,MB,-14,0,6.9,1.4,0,-27.2,0,4.6,1,NA,4.6,1,NA,,2,,,NA,992.7,0
-94.704,56.359,GILLAM,5060999,MB,-19.5,0,NA,-4.7,0,-30.4,0,,,NA,,,NA,,,,,NA,1162,0
-94.711,56.358,GILLAM A,5061001,MB,-19.4,0,5,-4.2,0,-31.3,0,22.5,0,89,21.4,0,109,14,9,,,NA,1160,0
-94.483,54.55,GODS LAKE NARROWS A,5061067,MB,-15.2,0,NA,-3,0,-30.5,0,29,0,NA,29,0,NA,,8,,,NA,1028.2,0
-94.65,53.85,ISLAND LAKE A,5061376,MB,-15.9,0,5.6,-1.1,0,-32,0,23.6,0,91,18.6,0,93,37,6,,,NA,1050.1,0
-96.51,56.038,KELSEY DAM CS,5061422,MB,-18,0,NA,-3.2,0,-31.6,0,,,NA,,,NA,,,,,NA,1115.3,0
-101.076,56.864,LYNN LAKE A,5061646,MB,-16.6,0,7.7,-0.4,0,-36.7,0,36.8,0,133,26.2,0,129,26,9,74.6,0,84,1073.5,0
-98.167,57.317,MISSI,5061765,MB,-18,0,NA,-4.4,0,-33,0,,,NA,,,NA,,,,,NA,1116.7,0
-98.502,58.716,TADOULE LAKE CS,5062840,MB,-20.6,0,NA,-5.2,0,-35.8,0,,,NA,17.1,0,NA,,7,,,NA,1195.8,0
-97.863,55.803,THOMPSON A,5062922,MB,-17.6,0,6.3,-1.6,0,-33.8,0,,,NA,26.6,0,137,56,8,68.5,0,71,1102.6,0
-97.866,55.752,THOMPSON ZOO,5062926,MB,-17,0,6.3,-1,0,-34.5,0,34.1,0,147,34.1,0,147,61,8,,,NA,1086.4,0
-98.65,54.917,WABOWDEN,5063041,MB,-16.4,0,NA,1,0,-30,0,56,0,NA,56,0,NA,62,10,,,NA,1066.6,0
-98.6,55.55,WASKWATIM LAKE,5063121,MB,-14.8,0,NA,1.1,0,-27.4,0,,,NA,,,NA,,,,,NA,1016.7,0
-97.85,53.95,NORWAY HOUSE A,506B047,MB,-14.2,0,7.3,2.5,0,-28.3,0,19.8,0,75,15.3,0,74,42,6,,,NA,998.2,0
-89.896,53.816,BIG TROUT LAKE READAC,6010739,ON,-17.7,0,NA,-2.1,0,-31.6,0,,,NA,12,1,NA,,4,,,NA,1107.4,0
-93.221,50.631,EAR FALLS (AUT),6012199,ON,-11.3,0,NA,0.3,0,-26,0,,,NA,,,NA,,,,,NA,906.8,0
-87.936,52.196,LANSDOWNE HOUSE (AUT),6014353,ON,-17.5,0,NA,0.8,0,-36.5,0,,,NA,13.6,1,NA,25,3,,,NA,1100.3,0
-85.433,54.983,PEAWANUCK (AUT),6016295,ON,-20.8,0,NA,-5.3,0,-33.4,0,,,NA,,,NA,,,,,NA,1202.2,0
-90.214,51.446,PICKLE LAKE A,6016527,ON,-14.5,0,4.8,-1.4,0,-30,0,40,0,109,30,0,112,25,7,,,NA,1006.9,0
-93.793,51.067,RED LAKE A,6016975,ON,-13,0,5.3,-0.7,0,-30.3,0,51.6,0,145,25.8,0,96,32,9,81.5,0,79,962.1,0
-91.583,48.8,ATIKOKAN MARMION,6020384,ON,-11.6,1,NA,0.5,0,-28,1,29.5,0,NA,31.1,0,NA,,11,,,NA,886.9,0
-93.967,48.633,BARWICK,6020559,ON,-10.2,0,5.1,3.5,0,-31,0,18.4,0,62,18.6,0,63,,8,,,NA,874.8,0
-91.628,48.761,ATIKOKAN (AUT),6020LPQ,ON,-10.5,0,NA,1.2,0,-28.7,0,,,NA,,,NA,42,,,,NA,884.2,0
-93.433,48.65,FORT FRANCES A,6022476,ON,-10.5,0,4.7,2.5,0,-30.5,0,21,0,60,21,0,60,,9,,,NA,884,0
-92.617,48.767,MINE CENTRE,6025203,ON,-10.8,0,4.5,2,0,-31,0,33.8,0,110,34,0,109,38,9,,,NA,893,0
-94.533,48.717,RAINY RIVER,6026852,ON,-10.1,0,NA,5.5,0,-28,0,14,0,NA,14,0,NA,21,8,,,NA,871.6,0
-94.167,48.7,STRATTON ROMYN,6028128,ON,,,NA,,,,,25.8,0,NA,25.8,0,NA,26,9,,,NA,,
-93.833,48.683,EMO RADBOURNE,602K300,ON,-10.8,0,5.2,2.5,0,-34,0,24,0,75,24,0,74,30,9,,,NA,893.2,0
-92.75,49.833,DRYDEN A,6032119,ON,-11.4,0,5.4,0,0,-26.5,0,45.4,0,151,31.5,0,119,34,9,,,NA,910,0
-92.744,49.832,DRYDEN 'A' (AUT),6032120,ON,-11.8,0,NA,-0.4,0,-25.5,0,,,NA,22,0,NA,,7,,,NA,923.7,0
-94.365,49.79,KENORA A,6034075,ON,-11,0,4.9,0.7,0,-25.2,0,23.7,0,83,15.5,0,61,34,7,,,NA,899.5,0
-93.717,49.65,RAWSON LAKE,6036904,ON,-11.1,0,4.5,3,0,-27.5,0,22.5,0,67,19.1,0,67,32,5,78.2,0,92,901.8,0
-91.9,50.117,SIOUX LOOKOUT A,6037775,ON,-12.4,0,4.9,-0.4,0,-27.9,0,45.5,0,128,43.5,0,125,35,11,,,NA,943.3,0
-88.905,50.294,ARMSTRONG (AUT),6040325,ON,-14.8,0,NA,2,0,-36.8,0,,,NA,,,NA,,,,,NA,1016.5,0
-88.345,49.154,CAMERON FALLS (AUT),6041110,ON,-11.7,0,NA,2.9,0,-30.2,0,,,NA,39.9,0,NA,,9,,,NA,922,0
-85.833,47.333,CARIBOU ISLAND (AUT),6041222,ON,-3.6,1,NA,3.1,1,-14.2,0,,,NA,,,NA,,,,,NA,649.1,0
-86.931,49.783,GERALDTON A,6042716,ON,-14.6,0,4,0.9,0,-37.3,0,53.2,0,124,35.2,0,105,45,10,,,NA,1011.3,0
-89.683,48.35,FLINT,6042MJ7,ON,-10.5,0,4.3,6,0,-31,0,53,0,120,53,0,119,,10,,,NA,883.1,0
-85.883,48.7,HEMLO BATTLE MOUNTAIN,6043452,ON,-10.5,0,NA,1.5,0,-31,0,13.5,8,NA,13.5,8,NA,41,6,,,NA,884.8,0
-89.267,48.433,LAKEHEAD UNIVERSITY,6044298,ON,-9.6,0,NA,3.5,0,-27.5,0,57,0,NA,47.2,0,NA,36,10,,,NA,854.9,0
-86.295,48.588,PUKASKWA (AUT),6046767,ON,-10.5,22,NA,0.2,22,-24.6,22,,,NA,8.9,23,NA,,2,,,NA,256.2,0
-87.1,48.817,TERRACE BAY A,6048231,ON,-10.8,0,NA,1.6,0,-30.3,0,69.5,0,NA,41.8,0,NA,50,10,,,NA,893.9,0
-89.327,48.369,THUNDER BAY A,6048261,ON,-11,0,NA,3.4,0,-28.2,0,,,NA,30,1,NA,,11,,,NA,898.8,0
-89.317,48.367,THUNDER BAY AWOS,6048264,ON,-11,0,NA,3.4,0,-28.2,0,,,NA,30,1,NA,,11,,,NA,898.8,0
-89.517,48.233,TRANQUILLO RIDGE,6048864,ON,-9.7,0,4.1,5.5,0,-27.8,0,73.1,0,118,73.1,0,118,57,13,,,NA,857.4,0
-90.467,49.033,UPSALA (AUT),6049095,ON,-12.7,11,NA,-0.6,11,-29.8,9,,,NA,,,NA,,,,,NA,614.5,0
-89.119,48.369,WELCOME ISLAND (AUT),6049443,ON,-9.1,3,NA,1.4,3,-22.5,2,,,NA,,,NA,,,,,NA,757.5,0
-89.917,48.283,WHITEFISH LAKE,6049466,ON,-9.9,0,4.9,4.5,0,-29.5,0,66.2,0,125,67.2,0,126,50,17,,,NA,866,0
-88.332,49.713,KATATOTA ISLAND (AUT),604M002,ON,-13.2,3,NA,4.9,3,-30.9,1,,,NA,,,NA,,,,,NA,872.3,0
-82.561,46.351,ELLIOT LAKE A,6052259,ON,-8.5,0,NA,2.4,0,-25,0,72.7,0,NA,63.7,0,NA,67,9,,,NA,820.8,0
-84.333,46.533,SAULT STE MARIE 2,6057590,ON,-6.5,0,3,3.5,0,-22.5,0,64,0,71,71.5,0,73,53,14,,,NA,758.2,0
-84.509,46.483,SAULT STE MARIE A,6057592,ON,-7.2,0,2.7,2.2,0,-25.8,0,,,NA,39.8,0,62,34,12,,,NA,781.9,0
-84.783,47.967,WAWA A,6059D09,ON,-10.2,0,3.8,1.7,0,-26.5,0,66.4,0,92,47.8,0,86,63,11,,,NA,874,0
-81.483,45.967,KILLARNEY (AUT),605DJ25,ON,-6.8,0,NA,3.4,0,-18.8,0,,,NA,,,NA,,,,,NA,769.7,0
-83.347,47.82,CHAPLEAU A,6061361,ON,-12.4,0,3.2,2.4,0,-30.3,0,54.3,0,98,39,0,75,51,13,,,NA,942.5,0
-80.85,46.483,CONISTON STP,6061850,ON,-9.3,9,NA,2,6,-34,7,70,0,131,70,0,109,,13,,,NA,600.9,0
-82.025,46.193,MASSEY,6065006,ON,-9.2,0,1.9,1.5,0,-31,0,60,0,118,60,0,102,62,11,,,NA,843,0
-80.307,46.143,MONETVILLE,6065250,ON,-10,0,2,1,0,-30,0,101.8,0,161,101.8,0,126,78,14,,,NA,868.2,0
-80.798,46.626,SUDBURY A,6068150,ON,-10.5,0,2.5,0.6,0,-23.1,0,75.6,0,127,64.1,0,103,57,12,61.4,0,71,883.6,0
-82.124,49.383,BONNER LAKE,6070QK6,ON,-13.6,0,NA,0,0,-37,0,53.8,0,NA,41.2,0,NA,,12,,,NA,981.1,0
-79.849,47.695,EARLTON AWOS,6072224,ON,-13.7,0,NA,1.7,0,-30.9,0,,,NA,11.5,0,NA,,6,,,NA,982.7,0
-79.85,47.7,EARLTON A,6072225,ON,-13.4,0,2.8,1.5,0,-33,0,33.4,0,71,27.3,0,58,40,7,,,NA,974.7,0
-82.433,49.4,KAPUSKASING CDA,6073960,ON,-14.2,0,4.3,0,0,-37.5,0,46.6,0,87,38.3,0,75,34,10,66.2,0,85,999.5,0
-82.468,49.414,KAPUSKASING A,6073975,ON,-14.6,0,3.3,1.1,0,-35.7,0,55.4,0,100,39,0,81,70,11,,,NA,1011.7,0
-82.444,49.406,KAPUSKASING CDA ON,6073980,ON,-14.3,19,NA,0.2,16,-27.1,18,,,NA,6.1,20,NA,,2,,,NA,387.5,0
-80,48.15,KIRKLAND LAKE CS,6074211,ON,-13.9,0,NA,0.9,0,-30.3,0,,,NA,41.3,0,NA,58,10,,,NA,989,0
-80.65,51.267,MOOSONEE UA,6075425,ON,-16.7,0,3.3,0,0,-34,0,32.9,0,82,28.4,0,86,40,7,78.8,0,84,1075,0
-80.608,51.291,MOOSONEE A,6075428,ON,-17.1,0,NA,0,0,-33.3,0,,,NA,11,0,NA,,4,,,NA,1089.4,0
-84.164,49.747,NAGAGAMI (AUT),6075543,ON,-14.6,2,NA,1.6,1,-37.8,1,,,NA,,,NA,,,,,NA,945.4,0
-81.267,48.467,PORCUPINE ONT HYDRO,6076572,ON,-12.6,0,4.1,2.5,0,-30,0,52,0,76,52,0,74,,12,,,NA,949.5,0
-81.377,48.57,TIMMINS VICTOR POWER A,6078285,ON,-13.5,0,3.3,2.8,0,-29,0,36.2,0,63,26.4,0,51,42,7,,,NA,977.4,0
-78.9,45.383,DWIGHT,6082178,ON,-9.4,0,2.2,0.5,0,-29.5,0,75.2,0,91,84.6,0,79,71,17,,,NA,849.9,0
-80.017,46.133,FRENCH R CHAUDIERE DAM,6082612,ON,-8.1,9,NA,0,3,-25,9,76,0,NA,76,0,NA,,15,,,NA,573.6,0
-79.423,46.364,NORTH BAY A,6085700,ON,-10.5,0,2,0,0,-24.2,0,86.6,0,133,61.8,0,90,66,14,66.1,0,77,883.3,0
-79.933,46.367,STURGEON FALLS,6088144,ON,,,NA,,,,,66.1,0,NA,66.7,0,NA,,15,,,NA,,
-82.567,45.883,GORE BAY A,6092925,ON,-8.1,0,NA,2.1,0,-26.3,0,,,NA,33,0,NA,,13,,,NA,809.7,0
-82.95,45.633,GREAT DUCK ISLAND (AUT),6093005,ON,-4.1,0,NA,5.7,0,-16.4,0,,,NA,23,1,NA,,6,,,NA,684.1,0
-81.982,45.69,SANDFIELD,6097426,ON,-7.7,0,NA,2,0,-26,0,57,0,NA,58.6,0,NA,86,14,,,NA,798.1,0
-76.113,45.186,APPLETON,6100285,ON,-9.2,0,NA,1.5,0,-27,0,56.8,0,NA,56.8,0,NA,52,9,,,NA,842.2,0
-74.971,45.17,AVONMORE,6100398,ON,-9.9,0,0.5,2,0,-30,0,69.6,0,137,71.6,0,92,,14,,,NA,864.9,0
-75.667,44.6,BROCKVILLE PCC,6100971,ON,-6.6,0,1.2,2,0,-22,0,50.8,0,104,50.8,0,65,,13,,,NA,762.1,0
-77.367,46.05,CHALK RIVER AECL,6101335,ON,-9.7,0,2,1.5,0,-27,0,49.5,0,117,38.1,0,69,51,8,,,NA,860.1,0
-77.617,45.367,COMBERMERE,6101820,ON,-9.6,0,2,1,0,-27,0,60,0,131,60,0,95,61,12,,,NA,855.3,0
-74.749,45.016,CORNWALL,6101874,ON,-7.2,0,1.3,3,0,-21,0,40.7,0,86,44.7,0,59,35,11,,,NA,781.2,0
-74.467,45.317,DALHOUSIE MILLS,6101958,ON,-10.3,0,0.8,2,0,-30.5,0,83.5,0,140,93.5,0,102,,19,,,NA,876.9,0
-76.633,44.567,GODFREY,6102857,ON,-9,19,-0.5,5,19,-26,18,18.2,7,NA,18.2,7,NA,,4,,,NA,323.4,0
-76.253,45.032,DRUMMOND CENTRE,6102J13,ON,-8.9,2,0.9,2.5,1,-27,2,55.4,0,127,55.6,0,82,52,9,,,NA,779.6,0
-75.85,44.417,GRENADIER ISLAND,6103024,ON,-5.9,0,NA,5.4,0,-20.2,0,,,NA,,,NA,,,,,NA,740.7,0
-76.69,44.428,HARTINGTON IHD,6103367,ON,-7,0,1.3,4,0,-23.5,0,58,0,136,65.6,0,87,26,15,,,NA,775.2,0
-75.633,45,KEMPTVILLE CS,6104027,ON,-8.5,0,NA,2.2,0,-26,0,,,NA,17.5,17,NA,,3,,,NA,822.8,0
-76.481,44.244,KINGSTON PUMPING STATION,6104175,ON,-5.5,0,1.5,4.5,0,-20,0,50,0,101,55.8,0,68,27,13,,,NA,729.2,0
-76.083,44.517,LYNDHURST SHAWMERE,6104725,ON,-6.8,10,1.6,4.5,7,-24,7,29.2,0,74,32,0,45,37,8,,,NA,521.1,0
-75.188,44.924,MORRISBURG,6105460,ON,-8.9,0,0.7,2,0,-28,0,43.4,0,100,44.8,0,62,,13,,,NA,833.2,0
-75.365,45.001,OAK VALLEY,6105730,ON,-9.8,0,NA,4,0,-30,0,56.6,0,NA,56.6,0,NA,,12,,,NA,861,0
-76.856,44.974,OMPAH,6105760,ON,-9.2,0,NA,1,0,-28,0,55,0,NA,55,0,NA,61,13,,,NA,844,0
-76.784,45.054,OMPAH-SEITZ,6105762,ON,-8.5,0,NA,1.5,0,-24,0,51.1,0,NA,51.1,0,NA,66,12,,,NA,821.8,0
-75.717,45.383,OTTAWA CDA,6105976,ON,-9.2,0,1,1.4,0,-25.3,0,52.8,0,119,35.3,0,56,44,8,73.2,0,74,843.5,0
-75.717,45.383,OTTAWA CDA RCS,6105978,ON,-9.6,0,NA,1.6,0,-25.5,0,,,NA,19.6,10,NA,43,5,,,NA,854.1,0
-75.669,45.323,OTTAWA MACDONALD-CARTIER INT'L A,6106000,ON,-9.4,0,1,-0.2,0,-22.5,0,59,0,110,44.9,0,69,75,9,,,NA,848.2,0
-76.983,45.75,PEMBROKE SE,6106369,ON,-9.9,0,NA,2,0,-27.5,0,61,0,NA,61,0,NA,52,15,,,NA,865.1,0
-77.317,45.95,PETAWAWA A,6106398,ON,-11.5,0,NA,1.5,0,-31.5,0,,,NA,35.5,0,NA,,9,,,NA,915.6,0
-75.359,45.263,RUSSELL,6107247,ON,-9.1,0,1,3,0,-27.5,0,63,0,131,63,0,84,55,11,,,NA,841.6,0
-75.056,45.277,ST. ALBERT,6107276,ON,-10.5,0,-0.3,1.5,0,-30.5,0,68,0,132,68,0,81,,12,,,NA,882.3,0
-76.883,44.133,SANDHURST,6107434,ON,-5.5,0,NA,4.5,0,-21.5,0,52.6,0,NA,60.6,0,NA,25,11,,,NA,729.6,0
-77.25,45.883,PETAWAWA HOFFMAN,610FC98,ON,-9.9,0,NA,1,0,-27.5,0,53.6,0,NA,49.8,0,NA,54,10,,,NA,864.6,0
-79.872,44.151,ALLISTON NELSON,6110218,ON,-4.7,0,1.8,4.5,0,-24,0,33.7,0,96,43.5,0,81,40,9,,,NA,702.6,0
-79.783,44.383,BARRIE (AUT),6110552,ON,-6.7,0,NA,1.6,0,-25.7,0,,,NA,0,1,NA,,0,,,NA,764.3,0
-79.69,44.376,BARRIE WPCC,6110557,ON,-5.1,0,2.6,4,0,-21,0,38,0,58,43.2,0,52,30,14,,,NA,715.8,0
-79.4,45.133,BEATRICE 2,6110606,ON,-9,6,1.7,2.5,6,-32,6,80,0,93,96.4,0,84,67,16,,,NA,674.2,0
-79.867,44.85,BEAUSOLEIL,6110617,ON,-6.2,0,NA,3.6,0,-24.8,0,,,NA,60.5,1,NA,,15,,,NA,751.5,0
-80.533,45.8,BRITT (AUT),6110967,ON,-21.2,30,NA,-13,30,-29.4,30,,,NA,,,NA,,,,,NA,39.2,0
-80.906,44.395,CHATSWORTH,6111467,ON,-5.3,0,1.6,2.5,0,-26,0,63.6,0,68,68.6,0,59,,18,,,NA,722.2,0
-79.539,44.631,COLDWATER WARMINSTER,6111769,ON,-7,8,NA,3.5,6,-23.5,5,60.6,0,NA,70.8,0,NA,52,17,44,0,NA,574.1,0
-80.217,44.5,COLLINGWOOD,6111792,ON,-3.2,0,NA,4.5,0,-19,0,,,NA,,,NA,,,,,NA,657.9,0
-79.695,44.207,COOKSTOWN,6111859,ON,-6.4,0,1.5,3,0,-28,0,32.6,0,87,36.7,0,65,35,10,,,NA,756.1,0
-78.933,45.217,DORSET MOE,6112072,ON,-8.8,0,1.8,2.5,0,-31.5,0,77.8,0,106,69.4,0,74,61,14,,,NA,831.2,0
-79.883,45.617,DUNCHURCH,6112133,ON,-9.4,0,1.7,1.5,0,-32,0,62.6,0,77,64.6,0,62,69,14,,,NA,849.1,0
-80.817,44.183,DURHAM,6112171,ON,-5.6,0,1.5,2.5,0,-22,0,47,0,58,62,0,60,36,14,,,NA,730.3,0
-79.817,44.35,ESSA ONT HYDRO,6112340,ON,-5.7,0,1.7,3,0,-26,0,45.5,0,78,47.9,0,63,,15,,,NA,735.5,0
-81.006,44.116,HANOVER,6113329,ON,-5.6,0,1.2,3.5,0,-25,0,51.5,0,62,75.4,0,69,,15,,,NA,733,0
-79.867,44.85,HONEY HBR BEAUSOLEIL,6113490,ON,-6.3,0,NA,3.6,0,-24.8,0,,,NA,62.7,0,NA,,16,,,NA,751.8,0
-79.167,45.35,HUNTSVILLE WPCP,6113663,ON,-8,8,2.2,2,6,-31,6,68.1,0,91,74.1,0,80,50,13,,,NA,598.5,0
-79.217,44.547,LAGOON CITY,6114295,ON,-7.3,0,NA,2.5,0,-26.5,0,,,NA,,,NA,,,,,NA,782.8,0
-79.875,44.758,MIDLAND WATER POLLUTION CONTROL PLANT,6115127,ON,-6.7,0,1.8,3,0,-27,0,40.5,0,46,43.5,0,40,34,12,,,NA,764.8,0
-79.933,44.683,MIDLAND HURONIA A,6115130,ON,-5.8,1,NA,3,0,-24,1,47,0,NA,50,0,NA,,18,,,NA,712.7,0
-79.667,44.633,MOONSTONE,6115389,ON,-6.4,0,NA,4.5,0,-27.5,0,62.2,0,NA,73.4,0,NA,42,17,,,NA,756.1,0
-79.3,44.967,MUSKOKA A,6115525,ON,-8.6,0,1.7,2.5,0,-29.1,0,74.7,0,86,64.1,0,69,47,13,,,NA,824.3,0
-79.439,44.603,ORILLIA BRAIN,6115811,ON,-6.4,0,NA,4,0,-23.5,0,64.4,0,NA,74.4,0,NA,59,15,,,NA,757.4,0
-80.933,44.583,OWEN SOUND MOE,6116132,ON,-3.8,0,1.7,4,0,-19.5,0,69.7,0,69,124.9,0,97,,21,,,NA,674.7,0
-80.467,44.25,PORT LAW,6116679,ON,-7,0,NA,1,0,-25,0,98,0,NA,114,0,NA,41,21,,,NA,775.7,0
-79.25,46.117,POWASSAN,6116702,ON,-13.4,20,-1.1,-0.5,20,-30.5,20,20.6,9,NA,20.6,9,NA,,4,,,NA,345.3,0
-80.638,44.204,PRICEVILLE,6116718,ON,,,NA,,,,,26,0,NA,28,0,NA,49,14,,,NA,,
-80.517,44.167,PROTON STATION,6116750,ON,-7.3,0,1,0.5,0,-27.5,0,66.4,0,80,77.6,0,72,42,17,,,NA,783.3,0
-80.633,44.467,ROCKLYN,6117169,ON,-6.3,0,NA,2,0,-24.5,0,119,0,NA,140.7,0,NA,75,21,,,NA,751.9,0
-79.633,44.399,SHANTY BAY,6117684,ON,-6.3,0,1.4,2.5,0,-26.5,0,47,0,68,57.4,0,65,52,17,,,NA,753.3,0
-79.383,46.033,TROUT CREEK,6118938,ON,,,NA,,,,,71.2,0,NA,71.2,0,NA,61,14,,,NA,,
-79.161,44.263,UDORA,6119055,ON,-6.4,0,0.7,3,0,-25.5,0,38,0,97,42,0,65,38,11,,,NA,755.9,0
-80.733,44.517,WALTERS FALLS,6119274,ON,-5,0,NA,3.5,0,-20.5,0,91.8,0,NA,110,0,NA,42,17,,,NA,714.2,0
-81.107,44.746,WIARTON A,6119500,ON,-4.9,0,1.4,2.6,0,-22.8,0,53.3,0,48,63.6,0,64,22,16,36.6,0,68,709,0
-80.759,44.155,WILDER LAKE,6119511,ON,-6.1,0,NA,2.5,0,-24,0,70.5,0,NA,87.9,0,NA,,19,,,NA,746.5,0
-80.367,45.033,WESTERN ISLAND (AUT),6119M51,ON,-4.6,1,NA,2.8,1,-15.1,1,,,NA,,,NA,,,,,NA,678.2,0
-79.783,44.233,EGBERT CS,6.11E+03,ON,-4.2,2,NA,5.1,2,-23.7,2,,,NA,23.8,9,NA,,5,55.1,6,NA,645,0
-79.683,44.817,GLOUCESTER POOL,611G001,ON,-6.5,0,NA,3,0,-26.5,0,42.6,0,NA,49.8,0,NA,32,10,,,NA,759.1,0
-80.485,44.574,THORNBURY SLAMA,611HBEC,ON,-4.3,0,2,3,0,-18.5,0,58.2,0,74,82.4,0,82,,19,,,NA,691.5,0
-79.783,44.233,EGBERT CARE,611KBE0,ON,-5.5,0,1.2,3.5,0,-25,0,32.4,0,84,32.5,0,61,37,9,33.6,0,54,729,0
-79.3,44.967,GRAVENHURST BEAVER CREEK,611S002,ON,-9.6,0,NA,1.5,0,-33,0,65,0,NA,73,0,NA,41,18,,,NA,856,0
-81.384,43.718,BLYTH,6120819,ON,-5.9,0,1.1,2,0,-21.5,0,51,0,49,73,0,56,,11,,,NA,739.8,0
-81.533,45.233,CYPRUS LAKE CS,6121940,ON,-4.9,0,NA,3.3,0,-22.7,0,,,NA,,,NA,36,,,,NA,710,0
-81.733,45.333,COVE ISLAND (AUT),61219J2,ON,-3.8,0,NA,2.3,0,-14,0,,,NA,0,1,NA,,0,,,NA,674.9,0
